"Area_Name","Ban_No","Cmpy_Name","Cmpy_Add","Cap_Amt","Cmpy_Rep","Estab_App_Date","twd97X","twd97Y","wgs84aX","wgs84aY"
"新北市中和區","54692297","歐特斯股份有限公司","新北市中和區連城路192之1號6樓","60000000","廖禎祺","1030114","299675.37","2765511.69","121.49211100","24.99678500"
"新北市中和區","54692986","高章學有限公司","新北市中和區中山路2段181巷32號9樓","1000000","高芳萱","1030115","300598.52","2766059.75","121.50127600","25.00170300"
"新北市中和區","54693275","集鑛行數位行銷有限公司","新北市中和區福祥路68號7樓之8","5000000","曾勢棠","1030116","300402.81","2766443.59","121.49935100","25.00517400"
"新北市中和區","54693319","本草數位有限公司","新北市中和區板南路661號8樓","15000000","林淂蕯","1030116","298794.93","2766770.9","121.48343300","25.00818200"
"新北市中和區","54693373","璟向國際有限公司","新北市中和區立德街148巷28號4樓","5000000","張俞平","1030116","299137.31","2766860.73","121.48682800","25.00898200"
"新北市中和區","54693401","伸科實業有限公司","新北市中和區中山路2段33號10樓之1","500000","蔣睿勳","1030116","300952.71","2766442.42","121.50479800","25.00514500"
"新北市中和區","54693465","美多寶有限公司","新北市中和區宜安路29號3樓","200000","洪培欽","1030117","301751.37","2765433.67","121.51267300","24.99601100"
"新北市中和區","54693802","瑜騰有限公司","新北市中和區景安路26號4樓","500000","陳勝智","1030120","301211.44","2765720.85","121.50733500","24.99862200"
"新北市中和區","54694128","澤宇室內裝修設計有限公司","新北市中和區民利街93巷4號","6000000","張鼎丞","1030121","298237.17","2765594.95","121.47786600","24.99758300"
"新北市中和區","54694730","喜和樂有限公司","新北市中和區中山路3段110號5樓之2","3000000","宋亮德","1030123","298119.72","2766577.41","121.47673700","25.00645700"
"新北市中和區","54694801","啟動家有限公司","新北市中和區南山路391之2號","1000000","柯洛謙","1030123","301139.13","2764793.03","121.50658400","24.99024800"
"新北市中和區","54694871","儀準科技有限公司","新北市中和區橋和路122號10樓之3","500000","黃美佳","1030123","299733.62","2766511.04","121.49272400","25.00580500"
"新北市中和區","54695040","聰華科技有限公司","新北市中和區景平路545巷3之4號","500000","鄧嘉俐","1030124","300300.18","2765776.37","121.49831000","24.99915400"
"新北市中和區","54695317","錦濱物流有限公司","新北市中和區興南路2段112巷2弄6之2號","1000000","陳癸宏","1030127","300941.03","2764137.37","121.50459800","24.98433600"
"新北市中和區","54695604","昆禾科技有限公司","新北市中和區錦盛里圓通路335巷1弄1號","100000","周昌禾","1030128","299678.31","2764809.61","121.49211400","24.99044700"
"新北市中和區","54695702","愛健康管理顧問有限公司","新北市中和區民德路33號4樓","50000","林嬌嬌","1030128","297336.71","2766125.75","121.46896400","25.00240400"
"新北市中和區","54695983","八一璿運算有限公司","新北市中和區中正路716號10樓之1","2500000","蔡雨辰","1030128","299038.45","2765528.98","121.48580200","24.99696200"
"新北市中和區","54695999","聯準科技服務有限公司","新北市中和區連勝街107號","10000000","張嘉齡","1030128","299987.59","2765310.88","121.49519600","24.99496200"
"新北市中和區","54696667","維喆禮坊股份有限公司","新北市中和區立德街128號7樓","20000000","葉安淇","1030207","299122.49","2766846.97","121.48668100","25.00885800"
"新北市中和區","54696694","慶宜機電有限公司","新北市中和區連城路347巷16弄18號1樓","5000000","曾博宏","1030207","299224.18","2765329.17","121.48763400","24.99515200"
"新北市中和區","54696857","群策公關顧問有限公司","新北市中和區興南路1段76號","2000000","朱黃春喜","1030210","301538.34","2764776.93","121.51053800","24.99009000"
"新北市中和區","54696890","旗安有限公司","新北市中和區興南路2段54巷9弄4號","1500000","闕壯安","1030210","301076.01","2764261.77","121.50593900","24.98545400"
"新北市中和區","54697048","飛裕科技有限公司","新北市中和區員山路581巷31弄17號3樓","2000000","柯忠奇","1030211","298112.33","2766998.4","121.47667800","25.01025800"
"新北市中和區","54697053","文奇開發建設股份有限公司","新北市中和區板南路496號6樓之5","28000000","劉文章","1030211","299014.8","2766719.97","121.48561000","25.00771500"
"新北市中和區","54697130","非凡想廣告有限公司","新北市中和區中原二街32號7樓","1000000","張榮庠","1030211","299286.55","2767050.51","121.48831400","25.01069000"
"新北市中和區","54697321","新月國際行銷有限公司","新北市中和區立業路69巷28號(2樓)","1500000","李金昌","1030212","299640.28","2766591.91","121.49180200","25.00653900"
"新北市中和區","54697342","太古全方位系統檢測顧問有限公司","新北市中和區建康路6號6樓","12860000","林意華","1030212","299093.54","2765836.76","121.48635800","24.99973900"
"新北市中和區","54697407","金侖紙業有限公司","新北市中和區連勝街138號","1100000","張煌榮","1030212","299893.41","2765533.47","121.49427100","24.99697500"
"新北市中和區","54697434","務實家有限公司","新北市中和區忠孝街2巷12號2樓之2","100000","朱筱堯","1030212","301546.99","2763850.43","121.51058900","24.98172500"
"新北市中和區","54697602","過期製造有限公司","新北市中和區景新街224之15號(2樓)","2000000","陳楨文","1030213","301249.79","2765282.77","121.50769900","24.99466600"
"新北市中和區","54697624","品馥國際有限公司","新北市中和區中山路2段327巷17號4樓","1000000","張婉筠","1030213","299807.91","2765919.45","121.49343800","25.00046200"
"新北市中和區","54697722","翔林企業有限公司","新北市中和區中山路3段110號10樓之5","1000000","林敬凱","1030213","298119.72","2766577.41","121.47673700","25.00645700"
"新北市中和區","54697764","玄天國際有限公司","新北市中和區宜安路23巷23之1號","2000000","李蕙羽","1030214","301710.89","2765320.69","121.51226800","24.99499300"
"新北市中和區","54697899","昕皇企業有限公司","新北市中和區板南路671號10樓","250000","吳汶憶","1030214","298840.97","2766747.61","121.48388800","25.00797000"
"新北市中和區","54698052","美普特都會休閒用品有限公司","新北市中和區中正路277號8樓","500000","楊麗燕","1030217","300003.2","2765168.56","121.49534600","24.99367700"
"新北市中和區","54698166","三度空間設計有限公司","新北市中和區景平路385巷9弄40號2樓","600000","黃櫻蘭","1030217","300622.39","2765191.06","121.50148000","24.99385900"
"新北市中和區","54698551","榮月有限公司","新北市中和區景新街496巷37弄7之4號","100000","鄭巧琪","1030219","301872.4","2764249.81","121.51382700","24.98531900"
"新北市中和區","54698638","德聯投資股份有限公司","新北市中和區南山路236巷24弄46號","2000000","劉錦賢","1030219","300920.43","2764648.86","121.50441300","24.98895400"
"新北市中和區","54698736","信威國際股份有限公司","新北市中和區景平路241巷24號(1樓)","1000000","呂仁港","1030219","301371.39","2765051.04","121.50889500","24.99257000"
"新北市中和區","54698975","紅虹室內裝修設計有限公司","新北市中和區連城路469巷21弄11之1號","2000000","周燕婷","1030220","298868.09","2765339.08","121.48410700","24.99525300"
"新北市中和區","54699926","三盛昌實業有限公司","新北市中和區福南里興南路2段34巷57弄1號5樓","2000000","馬文琦","1030224","300971.5","2764309.66","121.50490600","24.98589000"
"新北市中和區","54699968","晟鎧工程有限公司","新北市中和區國光街171巷4號","1000000","楊劍偉","1030224","297208.39","2766014.1","121.46768900","25.00140000"
"新北市中和區","54700156","睿暘行銷有限公司","新北市中和區中山路2段389號9樓","300000","廖睿紳","1030225","299137.27","2766388.97","121.48681100","25.00472300"
"新北市中和區","54700249","玖鋒彩印有限公司","新北市中和區中正路872號6樓之3","1000000","陳湧俊","1030226","298871.4","2766562.01","121.48418300","25.00629400"
"新北市中和區","54700304","三迪數位生技股份有限公司","新北市中和區建一路186號17樓之1","55000000","宋清輝","1030226","299241.57","2765503.49","121.48781300","24.99672500"
"新北市中和區","54700521","象洋特殊印刷有限公司","新北市中和區立德街148巷22號6樓","16500000","林健智","1030226","299148.68","2766854.38","121.48694100","25.00892400"
"新北市中和區","54700542","嘉品有限公司","新北市中和區中和路251號(1樓)","6000000","張孝彥","1030226","300968.86","2765854.95","121.50493700","24.99984100"
"新北市中和區","54700705","百有室內裝修設計有限公司","新北市中和區景新街437巷11號4樓","5000000","陳彥豪","1030227","301869.22","2764688.23","121.51381200","24.98927700"
"新北市中和區","54700819","銳誠科技有限公司","新北市中和區中山路2段332巷11號14樓","5000000","黃世鴻","1030227","299881.25","2766204.11","121.49417500","25.00303000"
"新北市中和區","54701599","神采光電股份有限公司","新北市中和區板南路671號14樓","3000000","林軒瑯","1030304","298840.97","2766747.61","121.48388800","25.00797000"
"新北市中和區","54701654","雲海國際企業股份有限公司","新北市中和區興南路2段20號7樓之1","200000","顏允賢","1030304","301239.92","2764308.73","121.50756500","24.98587300"
"新北市中和區","54701916","合藝國際有限公司","新北市中和區中山路3段39號15樓之6","3000000","連騌桂","1030306","298221.12","2766444.2","121.47773700","25.00525100"
"新北市中和區","54702062","起帆數位科技股份有限公司","新北市中和區德光路77巷2弄4號4樓","2000000","賴介婷","1030305","297376.82","2766236.11","121.46936500","25.00339900"
"新北市中和區","54702083","高安有限公司","新北市中和區安平路121號12樓","1000000","劉文欽","1030305","301660.48","2765628.8","121.51178000","24.99777600"
"新北市中和區","54702295","藍尼企業有限公司","新北市中和區板南路386號","5000000","岳浩","1030306","299788.9","2765829.65","121.49324700","24.99965200"
"新北市中和區","54702318","領捷科技股份有限公司","新北市中和區中山路3段114巷9號2樓","10000000","邱和宗","1030306","297988.08","2766712","121.47543700","25.00767600"
"新北市中和區","54702345","九九搬家貨運有限公司","新北市中和區民有街76號","10000000","黃仕榮","1030306","298028.81","2766312.63","121.47582700","25.00406900"
"新北市中和區","54702464","塔琦國際有限公司","新北市中和區連城路222巷2弄7號5樓","1500000","吳俊蔚","1030306","299629.2","2765566.39","121.49165500","24.99728100"
"新北市中和區","54702513","蔚藍國際智庫有限公司","新北市中和區捷運路8之21號12樓","5000000","朗蔚.瑪拉斯拉散","1030306","301526.08","2764740.95","121.51041500","24.98976500"
"新北市中和區","54702703","群智餐飲有限公司","新北市中和區中安里中和路400巷14弄2號","4000000","高芷瓔","1030307","301636.36","2766112.16","121.51155900","25.00214100"
"新北市中和區","54702719","加冕創意有限公司","新北市中和區中山路3段35號14樓之5","500000","周岱柏","1030307","298331.72","2766480.4","121.47883400","25.00557400"
"新北市中和區","54702746","萊禾科技有限公司","新北市中和區中山路2段530號5樓之1","1000000","陳一元","1030307","299034.12","2766424.7","121.48579100","25.00504900"
"新北市中和區","54702838","璞旭顧問有限公司","新北市中和區建康路272號7樓","250000","陳畊安","1030307","299766.94","2765872.25","121.49303100","25.00003700"
"新北市中和區","54702859","仲人國際有限公司","新北市中和區板南路653號9樓","2000000","陳昭儒","1030307","298842.56","2766769.05","121.48390500","25.00816400"
"新北市中和區","54703055","盛田工程有限公司","新北市中和區景安路223巷12號","100000","劉文田","1030310","300918.2","2764864.21","121.50439800","24.99089800"
"新北市中和區","54703219","善水健康管理顧問股份有限公司","新北市中和區中正路780之1號9樓","200000000","曾森縣","1030311","299027.52","2765935.98","121.48570800","25.00063700"
"新北市中和區","54703225","科嘉事業有限公司","新北市中和區建八路211號5樓","5000000","朱桂芬","1030311","299495.74","2765817.88","121.49034200","24.99955500"
"新北市中和區","54703246","成運工程有限公司","新北市中和區廟美街6巷4號","1000000","呂柏成","1030311","300602.2","2766025.4","121.50131100","25.00139200"
"新北市中和區","54703392","熔岩運動事業有限公司","新北市中和區中和路356號11樓","3000000","邱郁智","1030311","301498.72","2766040.44","121.51019300","25.00149800"
"新北市中和區","54703490","盈亨投資有限公司","新北市中和區連勝街38巷10號","2800000","黃淯琳","1030312","300270.02","2765662.86","121.49800700","24.99813000"
"新北市中和區","54703674","鮮饗家食品有限公司","新北市中和區中山路2段390號","8000000","謝宗平","1030312","299505.35","2766277.53","121.49045400","25.00370500"
"新北市中和區","54703800","建秤企業有限公司","新北市中和區民富街32巷4號","3000000","劉俊奇","1030312","298166.55","2766591.43","121.47720100","25.00658200"
"新北市中和區","54703837","優康企管顧問有限公司","新北市中和區景平路455之4號","500000","林利凱","1030312","300536.94","2765473.3","121.50064400","24.99641000"
"新北市中和區","54704054","冠銓五金有限公司","新北市中和區興南里仁愛街85之1號","500000","郭秋萍","1030313","301657.1","2764454.32","121.51170200","24.98717300"
"新北市中和區","54704097","享新生活有限公司","新北市中和區員山路148巷44弄5之4號(5樓)","10000000","鄭詠升","1030313","298716.12","2765502.46","121.48260800","24.99673300"
"新北市中和區","54704110","定緰實業有限公司","新北市中和區中正路286號3樓之1","500000","蘇畇娟","1030313","299938.45","2765218.65","121.49470600","24.99413100"
"新北市中和區","54704239","謚順環保科技有限公司","新北市中和區華順街138號2樓之1","500000","林卲謚","1030313","296906.19","2765423.06","121.46467500","24.99607300"
"新北市中和區","54704701","偉競國際企業有限公司","新北市中和區民治街130巷1號","1000000","林斯偉","1030314","297964.27","2766147.46","121.47518200","25.00258000"
"新北市中和區","54704723","兆翊國際企業有限公司","新北市中和區員山路143巷23號","600000","簡煒翰","1030314","298419.99","2765362.68","121.47966900","24.99548100"
"新北市中和區","54704786","彥揚國際投資股份有限公司","新北市中和區中正路955號12樓","100000000","陳文昌","1030314","298792.82","2766612.81","121.48340700","25.00675500"
"新北市中和區","54704809","超級電霸科技有限公司","新北市中和區安平路8號(1樓)","200000","盧正雄","1030317","301389.13","2765160.8","121.50907400","24.99356000"
"新北市中和區","54704934","大家不動產開發有限公司","新北市中和區捷運路3號","1000000","吳舒涵","1030317","301460.33","2764695.97","121.50976200","24.98936100"
"新北市中和區","54705053","海量國際企業有限公司","新北市中和區景新街323之2號(1樓)","2000000","李福平","1030317","301625.01","2764998.12","121.51140500","24.99208400"
"新北市中和區","54705151","志成國際有限公司","新北市中和區建八路149號(1樓)","5500000","余瑞祥","1030317","299525.72","2765719.03","121.49063500","24.99866200"
"新北市中和區","54705223","正京製版事業有限公司","新北市中和區立德街200巷23號5樓","6000000","郭冠廷","1030318","298974.85","2766967.69","121.48522300","25.00995300"
"新北市中和區","54705407","台灣特洛奇資訊有限公司","新北市中和區中正路920號7樓","5000000","蔡宜樺","1030318","298747.05","2766792.33","121.48296000","25.00837700"
"新北市中和區","54705434","誠風肉品有限公司","新北市中和區立德街62號1樓","5000000","鄧明哲","1030318","299274.89","2766713.36","121.48818600","25.00764700"
"新北市中和區","54705531","瑞得國際企業股份有限公司","新北市中和區中正路829號14樓之3","1000000","葉育汝","1030318","298880.94","2766112.85","121.48426200","25.00223800"
"新北市中和區","54705568","台灣沃孚半導體有限公司","新北市中和區板南路657號12樓","250000","Charles Henry Burnside II","1030320","298822.98","2766777.51","121.48371100","25.00824100"
"新北市中和區","54705624","尚太農產股份有限公司","新北市中和區中山路3段37巷50號11樓","1000000","王盈方","1030319","298318.23","2766428.65","121.47869800","25.00510700"
"新北市中和區","54705687","磊創企業有限公司","新北市中和區圓通路403之1號","100000","李維亞","1030319","299385.48","2764661.83","121.48920800","24.98912200"
"新北市中和區","54705841","新漢智能系統股份有限公司","新北市中和區中正路922號13樓","195065170","杜淑玲","1030319","298740.7","2766800.53","121.48289700","25.00845100"
"新北市中和區","54705928","科際精密股份有限公司","新北市中和區建康路6號5樓、8號5樓","302705000","張智","1030319","299093.54","2765836.76","121.48635800","24.99973900"
"新北市中和區","54706320","洋郁有限公司","新北市中和區秀峰里景平路59之18號20樓之1","1000000","李新崎","1030321","302574.08","2764864.9","121.52080100","24.99084800"
"新北市中和區","54706428","暻辰有限公司","新北市中和區景平路433號6樓之9","100000","藍潤雲","1030321","300571.33","2765394.45","121.50098200","24.99569700"
"新北市中和區","54706546","十邑藝術印刷有限公司","新北市中和區圓通路369巷6之3號","5000000","高志銘","1030321","299539.9","2764612.36","121.49073600","24.98867000"
"新北市中和區","54706638","咏駿實業有限公司","新北市中和區成功路97巷18弄11號2樓","1000000","阮錦足","1030321","303188.44","2764920.73","121.52688900","24.99133100"
"新北市中和區","54707242","中華龍騰國際貿易有限公司","新北市中和區莊敬路49巷10弄15之4號","1000000","黃瀞億","1030325","300708.8","2766494.05","121.50238400","25.00562000"
"新北市中和區","54707279","柏泓實業有限公司","新北市中和區中正路827號6樓之2","900000","陳運吉","1030325","298857.66","2766110.47","121.48403100","25.00221800"
"新北市中和區","54707432","致穎科技有限公司","新北市中和區莒光路85巷4之2號","1000000","池清水","1030326","297706.71","2766232.01","121.47263300","25.00335200"
"新北市中和區","54707496","恆安電子有限公司","新北市中和區員山路502號4樓之7","5000000","張世杰","1030326","298425.84","2766682.72","121.47977300","25.00739800"
"新北市中和區","54707524","野村中興機械股份有限公司","新北市中和區中正路801號3樓","42600000","米谷正弘","1030326","298927.77","2765974.34","121.48472100","25.00098600"
"新北市中和區","54707812","峻鉦機電有限公司","新北市中和區連城路469巷5號5樓","1000000","邱韋霖","1030327","298825.22","2765393.15","121.48368500","24.99574300"
"新北市中和區","54708024","震泰實業有限公司","新北市中和區立德街166號5樓","5000000","陳立言","1030327","299083.07","2766869.2","121.48629100","25.00906000"
"新北市中和區","54708039","宏翔實業有限公司","新北市中和區華順街132號3樓之3","1000000","張翠香","1030327","296930.8","2765445.15","121.46492000","24.99627200"
"新北市中和區","54708164","家平裝潢工程有限公司","新北市中和區興南路2段231號","1000000","林國平","1030328","300826.31","2763893.2","121.50345300","24.98213500"
"新北市中和區","54708241","加鑫精密有限公司","新北市中和區南山路127巷18弄1號2樓","1000000","洪詠智","1030328","300828.02","2765584.03","121.50353200","24.99740000"
"新北市中和區","54708381","樸澤顧問有限公司","新北市中和區南山路180號4樓之2","200000","范招榮","1030328","301023.9","2764846.35","121.50544500","24.99073400"
"新北市中和區","54708690","合徠爾有限公司","新北市中和區中正路65巷2弄1號(1樓)","500000","游惠如","1030331","300545.66","2765101.37","121.50071700","24.99305200"
"新北市中和區","54709017","千泰棧板有限公司","新北市中和區中原二街121號6樓","1000000","江桂芬","1030331","299010.67","2767231.76","121.48558700","25.01233600"
"新北市中和區","54709071","特柏資訊股份有限公司","新北市中和區連城路258號17樓之8","9190000","沈如山","1030331","299153.63","2765482.16","121.48694100","24.99653600"
"新北市中和區","54709163","萱鴻室內裝修工程有限公司","新北市中和區南山路127巷18弄6之4號","1000000","陳秀玲","1030401","300806.59","2765555.45","121.50331800","24.99714300"
"新北市中和區","54709396","渼笛科多元行銷有限公司","新北市中和區中和路356號7樓","1000000","黃致涵","1030401","301498.72","2766040.44","121.51019300","25.00149800"
"新北市中和區","54709430","樺霖不動產事業有限公司","新北市中和區圓通路198巷24號5樓","1000000","張修衡","1030401","300038.92","2765328.1","121.49570500","24.99511600"
"新北市中和區","54709706","研介科技有限公司","新北市中和區華新街109巷7號11樓","500000","盧逸維","1030402","301432.37","2763877.22","121.50945500","24.98197100"
"新北市中和區","54709804","崟豐消防有限公司","新北市中和區連城路583巷17號4樓","1000000","李佩瑾","1030402","298346.56","2765144.81","121.47893400","24.99351600"
"新北市中和區","54709889","和聖紡織工業有限公司","新北市中和區中山路2段419號8樓","25000000","徐秀霞","1030403","299027.95","2766390.19","121.48572800","25.00473700"
"新北市中和區","54710056","采軒有限公司","新北市中和區建八路164巷2號","1000000","許良平","1030403","299470.56","2765680.66","121.49008800","24.99831700"
"新北市中和區","54710099","東興肉品有限公司","新北市中和區中原里立德街90號","500000","蔡伯海","1030403","299193.4","2766758.34","121.48738000","25.00805600"
"新北市中和區","54710149","樂果移動數位科技股份有限公司","新北市中和區中正路700號12樓之8","5000000","沈文華","1030403","299048.16","2765479.57","121.48589600","24.99651600"
"新北市中和區","54710247","宜立企業有限公司","新北市中和區大仁街23號","2100000","林伯儒","1030407","302259.48","2765142.5","121.51769500","24.99336500"
"新北市中和區","54710400","偉成國際開發股份有限公司","新北市中和區連和里景平路601號9樓之8","2000000","羅偉吉","1030407","300142.08","2765984.01","121.49675100","25.00103400"
"新北市中和區","54710437","千威有限公司","新北市中和區冠穗里民享街30巷10之3號","200000","林小玲","1030407","297790.63","2766256.37","121.47346600","25.00356900"
"新北市中和區","54710703","昶潤國際企業有限公司","新北市中和區圓通路403之1號(1樓)","10000000","李肇庭","1030408","299385.48","2764661.83","121.48920800","24.98912200"
"新北市中和區","54710725","堃銓機電有限公司","新北市中和區圓通路305巷13弄2號2樓","1000000","廖苡鈞","1030408","299892.21","2764730.93","121.49423000","24.98972900"
"新北市中和區","54710773","大眾新聞網股份有限公司","新北市中和區民享街73之3號","200000","鄭伊雯","1030408","297873.98","2766089.15","121.47428500","25.00205700"
"新北市中和區","54710817","御翔造林有限公司","新北市中和區橋和路288號","1000000","柯宗甫","1030408","300127.64","2766631.07","121.49663100","25.00687600"
"新北市中和區","54710886","谷德都市更新股份有限公司","新北市中和區建一路179號7樓之1","1000000","江云妟","1030408","299286.02","2765719.68","121.48826100","24.99867600"
"新北市中和區","54711111","新肌生物科技有限公司","新北市中和區立業路101號","1000000","吳政道","1030409","299526.24","2766680.55","121.49067500","25.00734300"
"新北市中和區","54711175","永成機電工程有限公司","新北市中和區連城路347巷16弄18號(1樓)","1000000","林進哲","1030409","299224.18","2765329.17","121.48763400","24.99515200"
"新北市中和區","54711219","佑信國際貿易有限公司","新北市中和區華新街143巷130號3樓","2000000","林佑信","1030409","301287.82","2763492.08","121.50800900","24.97849800"
"新北市中和區","54711246","大勇機械搬運有限公司","新北市中和區忠孝街81號","5000000","陳建仲","1030409","301691.54","2764242.9","121.51203600","24.98526300"
"新北市中和區","54711554","兆能國際股份有限公司","新北市中和區橋和路120號4樓之5","300000","周亦良","1030411","299681.87","2766498.47","121.49221000","25.00569400"
"新北市中和區","54711668","睿基投資股份有限公司","新北市中和區建一路93巷1號2樓","25000000","林敏","1030411","299301.79","2766116.88","121.48843100","25.00226100"
"新北市中和區","54712462","一人一千瓦社會企業股份有限公司","新北市中和區員山路541號(2樓)","15300000","韋仁明","1030415","298398.59","2766661.55","121.47950300","25.00720700"
"新北市中和區","54712505","集眾科技工程有限公司","新北市中和區板南路128巷2號2樓","5000000","黃湘雯","1030415","300766.06","2765076.76","121.50289900","24.99282300"
"新北市中和區","54712532","連霆有限公司","新北市中和區中正路281之3號2樓","500000","周李依璇","1030415","299932.56","2765172.79","121.49464600","24.99371700"
"新北市中和區","54712569","富鐿室內裝修工程有限公司","新北市中和區中正路540之1號","1000000","官承澔","1030415","299207.19","2765268.17","121.48746400","24.99460200"
"新北市中和區","54712575","芮亞國際有限公司","新北市中和區安樂里宜安路52巷11號","2000000","蔡林龍","1030415","301709.45","2765572.59","121.51226300","24.99726700"
"新北市中和區","54713194","吉至工房室內裝修有限公司","新北市中和區景平路239巷32號5樓","500000","徐傳昭","1030416","301331.96","2765019.82","121.50850300","24.99228900"
"新北市中和區","54713271","永御工程有限公司","新北市中和區中山路2段449巷1弄2號","5000000","簡松鶴","1030417","298829.61","2766334.7","121.48376100","25.00424300"
"新北市中和區","54713429","全悅企業有限公司","新北市中和區華新街130號7樓","20000000","許家驊","1020226","301280.26","2763982.95","121.50795200","24.98293000"
"新北市中和區","54713552","內洞溫泉會館有限公司","新北市中和區中和路356號11樓","1000000","林建宏","1030417","301498.72","2766040.44","121.51019300","25.00149800"
"新北市中和區","54713650","光明國際企業有限公司","新北市中和區大仁街23號","5000000","林源宏","1030418","302259.48","2765142.5","121.51769500","24.99336500"
"新北市中和區","54713835","誠益資訊有限公司","新北市中和區民生街35巷1弄12號","1000000","簡任聯","1030418","297508.03","2766434.14","121.47067200","25.00518300"
"新北市中和區","54714026","玥盛股份有限公司","新北市中和區中正路736號3樓之8","20000000","李鄭月","1030421","299012.97","2765631.48","121.48555300","24.99788800"
"新北市中和區","54714047","玥鑫股份有限公司","新北市中和區中正路736號3樓之8","20000000","李鄭月","1030421","299012.97","2765631.48","121.48555300","24.99788800"
"新北市中和區","54714341","品皇咖啡有限公司","新北市中和區板南路388號(1樓)","1000000","張偉達","1030421","299783.08","2765838.91","121.49318900","24.99973600"
"新北市中和區","54715221","台灣先聲科技股份有限公司","新北市中和區中山路3段37巷29號11樓","3000000","周玉珍","1030424","298407.15","2766396.66","121.47957800","25.00481600"
"新北市中和區","54715236","達興精密工業有限公司","新北市中和區福祥路9號16樓之21","1000000","余維宣","1030424","300545.41","2765707.09","121.500737","24.998521"
"新北市中和區","54715257","合潤國際有限公司","新北市中和區板南路669號15樓","10000000","張恬馨","1030424","298832.24","2766751.85","121.48380200","25.00800900"
"新北市中和區","54715572","百步投資有限公司","新北市中和區安樂路58號2樓","6000000","宋佳烜","1030425","301703.32","2765112.42","121.51218500","24.99311300"
"新北市中和區","54715670","金鈎室內裝修工程有限公司","新北市中和區連城路347巷4弄24號","35000","鄭盛軒","1030425","299184.17","2765387.63","121.48724000","24.99568100"
"新北市中和區","54715799","沂軒精品有限公司","新北市中和區圓通路369巷6之2號","200000","黃怡珊","1030425","299542.81","2764618.97","121.49076500","24.98873000"
"新北市中和區","54715910","答興事業有限公司","新北市中和區中山路2段3巷22弄34號(1樓)","3000000","蔡素麗","1030425","301052.46","2766343.46","121.50578300","25.00424900"
"新北市中和區","54716191","火力工程有限公司","新北市中和區新生街220巷6之1號","1000000","李嘉惠","1030428","298671.35","2765694.52","121.48217100","24.99846800"
"新北市中和區","54716376","台銘數位有限公司","新北市中和區景平路722之6號6樓","300000","李小芳","1030429","300143.92","2766230.53","121.49677800","25.00325900"
"新北市中和區","54716517","皇訊國際有限公司","新北市中和區中山路2段131巷13弄5號","5000000","賴承豪","1030429","300783.98","2766170.97","121.50311700","25.00270100"
"新北市中和區","54716761","聯鋐環保建材有限公司","新北市中和區員山路459號","250000","何建興","1030430","298494.54","2766345.67","121.48044200","25.00435300"
"新北市中和區","54716903","永福資產有限公司","新北市中和區景平路188號34樓之1","2000000","許玉雲","1030430","302121.37","2765033.75","121.51632300","24.99238800"
"新北市中和區","54716925","鉅立金屬有限公司","新北市中和區國光街36巷6之1號","3000000","徐政忠","1030430","297567.86","2765980.11","121.47124900","25.00108200"
"新北市中和區","54717092","元賀科技有限公司","新北市中和區中興街239號5樓","500000","陳錦文","1030501","300522.61","2764671.6","121.50047300","24.98917300"
"新北市中和區","54717207","樂巧創意數位股份有限公司","新北市中和區橋和路120號10樓之6","54625000","郭信言","1030501","299681.87","2766498.47","121.49221000","25.00569400"
"新北市中和區","54717369","旭川休閒育樂事業有限公司","新北市中和區福和里廣福路4之3號","2000000","陳欣怡","1030502","301069.73","2766231.56","121.50595000","25.00323800"
"新北市中和區","54717939","瑞勤股份有限公司","新北市中和區連城路232號3樓","15000000","張嘉哲","1030507","299411.7","2765532.88","121.48949900","24.99698500"
"新北市中和區","54718016","奧森國際整合行銷有限公司","新北市中和區建和里連城路263巷5弄7號(1樓)","300000","劉奕君","1030507","299727.51","2765470.52","121.49262600","24.99641200"
"新北市中和區","54718091","先發電子有限公司","新北市中和區福祥里永和路8巷8號5樓","200000","李珮綺","1030507","300498.99","2766218.7","121.50029500","25.00314100"
"新北市中和區","54718206","大有管理顧問有限公司","新北市中和區安樂路213號","600000","曾以仁","1030507","301905.24","2765739.94","121.51420900","24.99877100"
"新北市中和區","54719182","說哈匯通科技有限公司","新北市中和區中和路356號9樓","10000000","陳柏辰","1030512","301498.72","2766040.44","121.51019300","25.00149800"
"新北市中和區","54719248","樺成國際投資股份有限公司","新北市中和區建康路10號6樓","7206350000","樓朝宗","1030513","299136.13","2765806.99","121.48677900","24.99946900"
"新北市中和區","54719471","國際萬通有限公司","新北市中和區立德街321號","500000","莊智仁","1030513","298670.05","2767019.55","121.48220500","25.01043100"
"新北市中和區","54719985","中華海峽兩岸百貨有限公司","新北市中和區華新街144巷17之1號","1000000","曹爾峯","1030515","301219.4","2764029.51","121.50735100","24.98335300"
"新北市中和區","54720619","創鑫能源有限公司","新北市中和區建康路170號11樓","33000000","陳萬富","1030519","299545.64","2765846.41","121.49083700","24.99981100"
"新北市中和區","54720809","大岳室內設計有限公司","新北市中和區民享街69巷4之3號","1000000","紀慧如","1030519","297895.41","2766102.91","121.47449800","25.00218000"
"新北市中和區","54720857","傳智樂學有限公司","新北市中和區連城路499號","10000000","翁璽修","1030520","298722.33","2765357.98","121.48266400","24.99542800"
